Data,Precipitacao_mm,Ano,Mes,Mes_Nome
2011-02-12,8.064458905135771,2011,2,Feb/11
2011-02-13,0.0,2011,2,Feb/11
2011-02-14,6.320484070891968,2011,2,Feb/11
2011-02-15,10.353347161524372,2011,2,Feb/11
2011-02-16,0.0,2011,2,Feb/11
2011-02-17,11.50420118025113,2011,2,Feb/11
2011-02-18,10.513715450961868,2011,2,Feb/11
2011-02-19,7.055641052362284,2011,2,Feb/11
2011-02-20,4.755919731739322,2011,2,Feb/11
2011-02-21,13.474697415865016,2011,2,Feb/11
2011-02-22,0.0,2011,2,Feb/11
2011-02-23,0.0,2011,2,Feb/11
2011-02-24,0.0,2011,2,Feb/11
2011-02-25,14.174470678373241,2011,2,Feb/11
2011-02-26,14.7,2011,2,Feb/11
2011-02-27,0.0,2011,2,Feb/11
2011-02-28,3.875102441298371,2011,2,Feb/11
2011-03-01,14.915509064947821,2011,3,Mar/11
2011-03-02,5.372097226168759,2011,3,Mar/11
2011-03-03,0.0,2011,3,Mar/11
2011-03-04,0.0,2011,3,Mar/11
2011-03-05,17.94026975115624,2011,3,Mar/11
2011-03-06,0.0,2011,3,Mar/11
2011-03-07,18.3,2011,3,Mar/11
2011-03-08,0.0,2011,3,Mar/11
2011-03-09,0.0,2011,3,Mar/11
2011-03-10,0.0,2011,3,Mar/11
2011-03-11,0.0,2011,3,Mar/11
2011-03-12,0.0,2011,3,Mar/11
2011-03-13,4.963066141965386,2011,3,Mar/11
2011-03-14,0.0,2011,3,Mar/11
2011-03-15,0.0,2011,3,Mar/11
2011-03-16,0.0,2011,3,Mar/11
2011-03-17,0.0,2011,3,Mar/11
2011-03-18,4.410254232083364,2011,3,Mar/11
2011-03-19,11.975364034529742,2011,3,Mar/11
2011-03-20,0.0,2011,3,Mar/11
2011-03-21,0.0,2011,3,Mar/11
2011-03-22,7.024914738812913,2011,3,Mar/11
2011-03-23,11.738922650036812,2011,3,Mar/11
2011-03-24,0.0,2011,3,Mar/11
2011-03-25,4.796103378633219,2011,3,Mar/11
2011-03-26,0.0,2011,3,Mar/11
2011-03-27,0.0,2011,3,Mar/11
2011-03-28,0.0,2011,3,Mar/11
2011-03-29,0.0,2011,3,Mar/11
2011-03-30,4.818365342696178,2011,3,Mar/11
2011-03-31,0.0,2011,3,Mar/11
2011-04-01,0.0,2011,4,Apr/11
2011-04-02,0.0,2011,4,Apr/11
2011-04-03,25.2,2011,4,Apr/11
2011-04-04,25.2,2011,4,Apr/11
2011-04-05,9.718674980032704,2011,4,Apr/11
2011-04-06,7.816547765909371,2011,4,Apr/11
2011-04-07,22.118438726590732,2011,4,Apr/11
2011-04-08,0.0,2011,4,Apr/11
2011-04-09,0.0,2011,4,Apr/11
2011-04-10,12.910000393285197,2011,4,Apr/11
2011-04-11,0.0,2011,4,Apr/11
2011-04-12,23.99249086780412,2011,4,Apr/11
2011-04-13,0.0,2011,4,Apr/11
2011-04-14,14.819095942718729,2011,4,Apr/11
2011-04-15,0.0,2011,4,Apr/11
2011-04-16,0.0,2011,4,Apr/11
2011-04-17,0.0,2011,4,Apr/11
2011-04-18,11.829122208358696,2011,4,Apr/11
2011-04-19,0.0,2011,4,Apr/11
2011-04-20,0.0,2011,4,Apr/11
2011-04-21,21.056684518217484,2011,4,Apr/11
2011-04-22,0.0,2011,4,Apr/11
2011-04-23,0.0,2011,4,Apr/11
2011-04-24,0.0,2011,4,Apr/11
2011-04-25,0.0,2011,4,Apr/11
2011-04-26,0.0,2011,4,Apr/11
2011-04-27,0.0,2011,4,Apr/11
2011-04-28,0.0,2011,4,Apr/11
2011-04-29,0.0,2011,4,Apr/11
2011-04-30,7.241439645143937,2011,4,Apr/11
2011-05-01,4.781864874557151,2011,5,May/11
2011-05-02,0.0,2011,5,May/11
2011-05-03,29.7,2011,5,May/11
2011-05-04,0.0,2011,5,May/11
2011-05-05,0.0,2011,5,May/11
2011-05-06,0.0,2011,5,May/11
2011-05-07,0.0,2011,5,May/11
2011-05-08,5.360953911740334,2011,5,May/11
2011-05-09,0.0,2011,5,May/11
2011-05-10,0.0,2011,5,May/11
2011-05-11,10.024248955848048,2011,5,May/11
2011-05-12,1.611395586736341,2011,5,May/11
2011-05-13,0.0,2011,5,May/11
2011-05-14,23.56815838683476,2011,5,May/11
2011-05-15,0.0,2011,5,May/11
2011-05-16,0.20387504487822602,2011,5,May/11
2011-05-17,0.0,2011,5,May/11
2011-05-18,14.195223648260585,2011,5,May/11
2011-05-19,0.0,2011,5,May/11
2011-05-20,0.0,2011,5,May/11
2011-05-21,0.0,2011,5,May/11
2011-05-22,11.462219354615414,2011,5,May/11
2011-05-23,0.0,2011,5,May/11
2011-05-24,0.0,2011,5,May/11
2011-05-25,5.380364119439224,2011,5,May/11
2011-05-26,5.103708610707234,2011,5,May/11
2011-05-27,6.134510247234372,2011,5,May/11
2011-05-28,0.0,2011,5,May/11
2011-05-29,16.35263896494844,2011,5,May/11
2011-05-30,0.0,2011,5,May/11
2011-05-31,0.0,2011,5,May/11
2011-06-01,0.0,2011,6,Jun/11
2011-06-02,0.0,2011,6,Jun/11
2011-06-03,0.0,2011,6,Jun/11
2011-06-04,0.0,2011,6,Jun/11
2011-06-05,0.0,2011,6,Jun/11
2011-06-06,21.3,2011,6,Jun/11
2011-06-07,0.0,2011,6,Jun/11
2011-06-08,14.953568429885976,2011,6,Jun/11
2011-06-09,0.0,2011,6,Jun/11
2011-06-10,9.716837706435888,2011,6,Jun/11
2011-06-11,0.0,2011,6,Jun/11
2011-06-12,0.0,2011,6,Jun/11
2011-06-13,0.0,2011,6,Jun/11
2011-06-14,0.0,2011,6,Jun/11
2011-06-15,13.83655224224148,2011,6,Jun/11
2011-06-16,0.0,2011,6,Jun/11
2011-06-17,0.0,2011,6,Jun/11
2011-06-18,5.165471851996447,2011,6,Jun/11
2011-06-19,4.3001621365101865,2011,6,Jun/11
2011-06-20,8.464661857634896,2011,6,Jun/11
2011-06-21,0.0,2011,6,Jun/11
2011-06-22,0.0,2011,6,Jun/11
2011-06-23,0.0,2011,6,Jun/11
2011-06-24,0.0,2011,6,Jun/11
2011-06-25,0.0,2011,6,Jun/11
2011-06-26,9.05563327411947,2011,6,Jun/11
2011-06-27,2.524526974537324,2011,6,Jun/11
2011-06-28,0.0,2011,6,Jun/11
2011-06-29,0.0,2011,6,Jun/11
2011-06-30,13.592281907942164,2011,6,Jun/11
2011-07-01,0.0,2011,7,Jul/11
2011-07-02,0.0,2011,7,Jul/11
2011-07-03,10.756361506237857,2011,7,Jul/11
2011-07-04,0.0,2011,7,Jul/11
2011-07-05,1.7658243311759358,2011,7,Jul/11
2011-07-06,5.241272941483067,2011,7,Jul/11
2011-07-07,5.016658733402457,2011,7,Jul/11
2011-07-08,0.0,2011,7,Jul/11
2011-07-09,0.0,2011,7,Jul/11
2011-07-10,0.0,2011,7,Jul/11
2011-07-11,0.0,2011,7,Jul/11
2011-07-12,0.0,2011,7,Jul/11
2011-07-13,0.0,2011,7,Jul/11
2011-07-14,0.0,2011,7,Jul/11
2011-07-15,0.0,2011,7,Jul/11
2011-07-16,6.064213289465121,2011,7,Jul/11
2011-07-17,0.0,2011,7,Jul/11
2011-07-18,0.0,2011,7,Jul/11
2011-07-19,10.924871377595661,2011,7,Jul/11
2011-07-20,12.252695324693306,2011,7,Jul/11
2011-07-21,0.0,2011,7,Jul/11
2011-07-22,0.0,2011,7,Jul/11
2011-07-23,5.281388077577335,2011,7,Jul/11
2011-07-24,8.988465520426384,2011,7,Jul/11
2011-07-25,15.429727344044586,2011,7,Jul/11
2011-07-26,0.0,2011,7,Jul/11
2011-07-27,12.988070553015085,2011,7,Jul/11
2011-07-28,0.0,2011,7,Jul/11
2011-07-29,0.0,2011,7,Jul/11
2011-07-30,17.25,2011,7,Jul/11
2011-07-31,0.0,2011,7,Jul/11
2011-08-01,0.0,2011,8,Aug/11
2011-08-02,0.0,2011,8,Aug/11
2011-08-03,0.0,2011,8,Aug/11
2011-08-04,4.086817704698091,2011,8,Aug/11
2011-08-05,0.0,2011,8,Aug/11
2011-08-06,0.0,2011,8,Aug/11
2011-08-07,0.0,2011,8,Aug/11
2011-08-08,6.082290345637984,2011,8,Aug/11
2011-08-09,0.0,2011,8,Aug/11
2011-08-10,0.0,2011,8,Aug/11
2011-08-11,0.0,2011,8,Aug/11
2011-08-12,0.0,2011,8,Aug/11
2011-08-13,8.046014037139159,2011,8,Aug/11
2011-08-14,0.0,2011,8,Aug/11
2011-08-15,7.1132452748483175,2011,8,Aug/11
2011-08-16,0.0,2011,8,Aug/11
2011-08-17,0.0,2011,8,Aug/11
2011-08-18,13.2586611823461,2011,8,Aug/11
2011-08-19,0.0,2011,8,Aug/11
2011-08-20,0.0,2011,8,Aug/11
2011-08-21,0.0,2011,8,Aug/11
2011-08-22,0.0,2011,8,Aug/11
2011-08-23,9.807003882691786,2011,8,Aug/11
2011-08-24,4.072237962831934,2011,8,Aug/11
2011-08-25,0.0,2011,8,Aug/11
2011-08-26,4.953451250763222,2011,8,Aug/11
2011-08-27,5.880759345580384,2011,8,Aug/11
2011-08-28,6.420651908528266,2011,8,Aug/11
2011-08-29,2.0127040775481393,2011,8,Aug/11
2011-08-30,4.97396397282043,2011,8,Aug/11
2011-08-31,4.567987171045405,2011,8,Aug/11
2011-09-01,0.0,2011,9,Sep/11
2011-09-02,0.0,2011,9,Sep/11
2011-09-03,0.719555897635458,2011,9,Sep/11
2011-09-04,0.0,2011,9,Sep/11
2011-09-05,10.2,2011,9,Sep/11
2011-09-06,0.0,2011,9,Sep/11
2011-09-07,4.07900247120581,2011,9,Sep/11
2011-09-08,0.0,2011,9,Sep/11
2011-09-09,0.0,2011,9,Sep/11
2011-09-10,0.0,2011,9,Sep/11
2011-09-11,0.0,2011,9,Sep/11
2011-09-12,0.0,2011,9,Sep/11
2011-09-13,10.2,2011,9,Sep/11
2011-09-14,0.0,2011,9,Sep/11
2011-09-15,0.0,2011,9,Sep/11
2011-09-16,6.712111351469719,2011,9,Sep/11
2011-09-17,7.078140144437775,2011,9,Sep/11
2011-09-18,0.0,2011,9,Sep/11
2011-09-19,5.959266495787825,2011,9,Sep/11
2011-09-20,0.0,2011,9,Sep/11
2011-09-21,0.0,2011,9,Sep/11
2011-09-22,0.0,2011,9,Sep/11
2011-09-23,2.6967559486577537,2011,9,Sep/11
2011-09-24,6.642001280556969,2011,9,Sep/11
2011-09-25,4.5818437915039585,2011,9,Sep/11
2011-09-26,4.588055459623991,2011,9,Sep/11
2011-09-27,0.0,2011,9,Sep/11
2011-09-28,0.0,2011,9,Sep/11
2011-09-29,0.0,2011,9,Sep/11
2011-09-30,0.0,2011,9,Sep/11
2011-10-01,6.122093658120953,2011,10,Oct/11
2011-10-02,0.0,2011,10,Oct/11
2011-10-03,7.8,2011,10,Oct/11
2011-10-04,0.0,2011,10,Oct/11
2011-10-05,0.0,2011,10,Oct/11
2011-10-06,6.894381386027638,2011,10,Oct/11
2011-10-07,0.0,2011,10,Oct/11
2011-10-08,0.0,2011,10,Oct/11
2011-10-09,2.1378614018841637,2011,10,Oct/11
2011-10-10,0.0,2011,10,Oct/11
2011-10-11,4.775818641990382,2011,10,Oct/11
2011-10-12,0.0,2011,10,Oct/11
2011-10-13,0.0,2011,10,Oct/11
2011-10-14,0.0,2011,10,Oct/11
2011-10-15,7.8,2011,10,Oct/11
2011-10-16,0.0,2011,10,Oct/11
2011-10-17,0.0,2011,10,Oct/11
2011-10-18,0.0,2011,10,Oct/11
2011-10-19,0.0,2011,10,Oct/11
2011-10-20,0.0,2011,10,Oct/11
2011-10-21,0.0,2011,10,Oct/11
2011-10-22,0.0,2011,10,Oct/11
2011-10-23,0.0,2011,10,Oct/11
2011-10-24,5.582475432213717,2011,10,Oct/11
2011-10-25,0.0,2011,10,Oct/11
2011-10-26,0.0,2011,10,Oct/11
2011-10-27,0.0,2011,10,Oct/11
2011-10-28,0.0,2011,10,Oct/11
2011-10-29,0.0,2011,10,Oct/11
2011-10-30,0.0,2011,10,Oct/11
2011-10-31,0.0,2011,10,Oct/11
2011-11-01,0.0,2011,11,Nov/11
2011-11-02,0.0,2011,11,Nov/11
2011-11-03,7.199999999999999,2011,11,Nov/11
2011-11-04,0.0,2011,11,Nov/11
2011-11-05,5.271799006725945,2011,11,Nov/11
2011-11-06,0.0,2011,11,Nov/11
2011-11-07,0.0,2011,11,Nov/11
2011-11-08,1.2878399564118328,2011,11,Nov/11
2011-11-09,0.0,2011,11,Nov/11
2011-11-10,4.352067970643374,2011,11,Nov/11
2011-11-11,4.125919647180733,2011,11,Nov/11
2011-11-12,0.0,2011,11,Nov/11
2011-11-13,0.0,2011,11,Nov/11
2011-11-14,0.0,2011,11,Nov/11
2011-11-15,3.8769255782653795,2011,11,Nov/11
2011-11-16,0.0,2011,11,Nov/11
2011-11-17,7.199999999999999,2011,11,Nov/11
2011-11-18,0.0,2011,11,Nov/11
2011-11-19,0.0,2011,11,Nov/11
2011-11-20,4.5451491421305485,2011,11,Nov/11
2011-11-21,5.119640916049686,2011,11,Nov/11
2011-11-22,2.5528531924758258,2011,11,Nov/11
2011-11-23,1.3552187510082954,2011,11,Nov/11
2011-11-24,0.0,2011,11,Nov/11
2011-11-25,0.0,2011,11,Nov/11
2011-11-26,0.0,2011,11,Nov/11
2011-11-27,0.0,2011,11,Nov/11
2011-11-28,0.0,2011,11,Nov/11
2011-11-29,0.0,2011,11,Nov/11
2011-11-30,7.199999999999999,2011,11,Nov/11
2011-12-01,0.0,2011,12,Dec/11
2011-12-02,0.9988258801266113,2011,12,Dec/11
2011-12-03,0.0,2011,12,Dec/11
2011-12-04,4.721669415208811,2011,12,Dec/11
2011-12-05,5.343017765445529,2011,12,Dec/11
2011-12-06,0.0,2011,12,Dec/11
2011-12-07,0.0,2011,12,Dec/11
2011-12-08,0.0,2011,12,Dec/11
2011-12-09,0.0,2011,12,Dec/11
2011-12-10,1.3556281537005401,2011,12,Dec/11
2011-12-11,8.7,2011,12,Dec/11
2011-12-12,3.6207523172462888,2011,12,Dec/11
2011-12-13,8.7,2011,12,Dec/11
2011-12-14,0.0,2011,12,Dec/11
2011-12-15,0.0,2011,12,Dec/11
2011-12-16,0.0,2011,12,Dec/11
2011-12-17,4.7424664221112875,2011,12,Dec/11
2011-12-18,0.0,2011,12,Dec/11
2011-12-19,2.7093550298216074,2011,12,Dec/11
2011-12-20,8.7,2011,12,Dec/11
2011-12-21,8.7,2011,12,Dec/11
2011-12-22,4.215265747633706,2011,12,Dec/11
2011-12-23,0.0,2011,12,Dec/11
2011-12-24,5.4309383011726275,2011,12,Dec/11
2011-12-25,0.0,2011,12,Dec/11
2011-12-26,5.134384638139306,2011,12,Dec/11
2011-12-27,0.0,2011,12,Dec/11
2011-12-28,1.7067015872697915,2011,12,Dec/11
2011-12-29,2.4638838233296743,2011,12,Dec/11
2011-12-30,0.0,2011,12,Dec/11
2011-12-31,0.0,2011,12,Dec/11
2012-01-01,11.7,2012,1,Jan/12
2012-01-02,0.0,2012,1,Jan/12
2012-01-03,0.0,2012,1,Jan/12
2012-01-04,0.0,2012,1,Jan/12
2012-01-05,11.7,2012,1,Jan/12
2012-01-06,11.7,2012,1,Jan/12
2012-01-07,0.0,2012,1,Jan/12
2012-01-08,0.0,2012,1,Jan/12
2012-01-09,0.0,2012,1,Jan/12
2012-01-10,0.0,2012,1,Jan/12
2012-01-11,11.7,2012,1,Jan/12
2012-01-12,0.0,2012,1,Jan/12
2012-01-13,7.352760429223849,2012,1,Jan/12
2012-01-14,6.393605450601126,2012,1,Jan/12
2012-01-15,0.0,2012,1,Jan/12
2012-01-16,5.986226176945837,2012,1,Jan/12
2012-01-17,11.7,2012,1,Jan/12
2012-01-18,0.0,2012,1,Jan/12
2012-01-19,0.0,2012,1,Jan/12
2012-01-20,11.7,2012,1,Jan/12
2012-01-21,0.0,2012,1,Jan/12
2012-01-22,10.718615043398641,2012,1,Jan/12
2012-01-23,0.0,2012,1,Jan/12
2012-01-24,0.0,2012,1,Jan/12
2012-01-25,8.01370935081306,2012,1,Jan/12
2012-01-26,4.280072978025684,2012,1,Jan/12
2012-01-27,0.0,2012,1,Jan/12
2012-01-28,0.0,2012,1,Jan/12
2012-01-29,9.635517942874918,2012,1,Jan/12
2012-01-30,0.0,2012,1,Jan/12
2012-01-31,0.0,2012,1,Jan/12
2012-02-01,13.10841841629324,2012,2,Feb/12
2012-02-02,4.308024238713598,2012,2,Feb/12
2012-02-03,2.1415830081467293,2012,2,Feb/12
2012-02-04,0.0,2012,2,Feb/12
2012-02-05,0.0,2012,2,Feb/12
2012-02-06,0.0,2012,2,Feb/12
2012-02-07,0.0,2012,2,Feb/12
2012-02-08,0.0,2012,2,Feb/12
2012-02-09,0.0,2012,2,Feb/12
2012-02-10,0.0,2012,2,Feb/12
2012-02-11,0.0,2012,2,Feb/12
2012-02-12,0.0,2012,2,Feb/12
2012-02-13,0.0,2012,2,Feb/12
2012-02-14,0.0,2012,2,Feb/12
2012-02-15,1.5561394799690285,2012,2,Feb/12
2012-02-16,7.927556039308348,2012,2,Feb/12
2012-02-17,0.0,2012,2,Feb/12
2012-02-18,0.0,2012,2,Feb/12
2012-02-19,0.0,2012,2,Feb/12
2012-02-20,5.889603500687059,2012,2,Feb/12
2012-02-21,0.0,2012,2,Feb/12
2012-02-22,0.0,2012,2,Feb/12
2012-02-23,0.0,2012,2,Feb/12
2012-02-24,0.0,2012,2,Feb/12
2012-02-25,8.219534611968898,2012,2,Feb/12
2012-02-26,0.0,2012,2,Feb/12
2012-02-27,14.7,2012,2,Feb/12
2012-02-28,14.7,2012,2,Feb/12
2012-02-29,0.0,2012,2,Feb/12
2012-03-01,0.9131045762798474,2012,3,Mar/12
2012-03-02,2.664668908818571,2012,3,Mar/12
2012-03-03,18.3,2012,3,Mar/12
2012-03-04,2.232835704911693,2012,3,Mar/12
2012-03-05,8.2520859715207,2012,3,Mar/12
2012-03-06,0.0,2012,3,Mar/12
2012-03-07,0.0,2012,3,Mar/12
2012-03-08,4.559072556707391,2012,3,Mar/12
2012-03-09,0.0,2012,3,Mar/12
2012-03-10,0.0,2012,3,Mar/12
2012-03-11,12.926122566629278,2012,3,Mar/12
2012-03-12,15.51600045526246,2012,3,Mar/12
2012-03-13,7.289697961840929,2012,3,Mar/12
2012-03-14,0.0,2012,3,Mar/12
2012-03-15,8.208915014302935,2012,3,Mar/12
2012-03-16,0.0,2012,3,Mar/12
2012-03-17,0.0,2012,3,Mar/12
2012-03-18,0.0,2012,3,Mar/12
2012-03-19,0.0,2012,3,Mar/12
2012-03-20,0.0,2012,3,Mar/12
2012-03-21,16.484975012603133,2012,3,Mar/12
2012-03-22,0.0,2012,3,Mar/12
2012-03-23,0.0,2012,3,Mar/12
2012-03-24,0.0,2012,3,Mar/12
2012-03-25,0.0,2012,3,Mar/12
2012-03-26,0.0,2012,3,Mar/12
2012-03-27,13.332634250990342,2012,3,Mar/12
2012-03-28,0.0,2012,3,Mar/12
2012-03-29,8.884903128182554,2012,3,Mar/12
2012-03-30,0.0,2012,3,Mar/12
2012-03-31,5.715155308181341,2012,3,Mar/12
2012-04-01,0.0,2012,4,Apr/12
2012-04-02,0.0,2012,4,Apr/12
2012-04-03,6.264840562611457,2012,4,Apr/12
2012-04-04,22.249415621789648,2012,4,Apr/12
2012-04-05,0.0,2012,4,Apr/12
2012-04-06,0.0,2012,4,Apr/12
2012-04-07,0.0,2012,4,Apr/12
2012-04-08,14.705173030343387,2012,4,Apr/12
2012-04-09,0.0,2012,4,Apr/12
2012-04-10,0.0,2012,4,Apr/12
2012-04-11,0.0,2012,4,Apr/12
2012-04-12,0.0,2012,4,Apr/12
2012-04-13,0.0,2012,4,Apr/12
2012-04-14,0.0,2012,4,Apr/12
2012-04-15,0.0,2012,4,Apr/12
2012-04-16,0.0,2012,4,Apr/12
2012-04-17,0.0,2012,4,Apr/12
2012-04-18,0.0,2012,4,Apr/12
2012-04-19,5.600201444854268,2012,4,Apr/12
2012-04-20,0.0,2012,4,Apr/12
2012-04-21,19.514879232053477,2012,4,Apr/12
2012-04-22,0.0,2012,4,Apr/12
2012-04-23,6.220156507127819,2012,4,Apr/12
2012-04-24,0.0,2012,4,Apr/12
2012-04-25,0.0,2012,4,Apr/12
2012-04-26,0.0,2012,4,Apr/12
2012-04-27,0.0,2012,4,Apr/12
2012-04-28,0.0,2012,4,Apr/12
2012-04-29,0.0,2012,4,Apr/12
2012-04-30,13.46640556831517,2012,4,Apr/12
2012-05-01,0.0,2012,5,May/12
2012-05-02,11.866766685652797,2012,5,May/12
2012-05-03,0.0,2012,5,May/12
2012-05-04,0.0,2012,5,May/12
2012-05-05,0.0,2012,5,May/12
2012-05-06,16.042217882653,2012,5,May/12
2012-05-07,16.827012094557173,2012,5,May/12
2012-05-08,0.0,2012,5,May/12
2012-05-09,0.0,2012,5,May/12
2012-05-10,22.7974406486389,2012,5,May/12
2012-05-11,16.47101692438285,2012,5,May/12
2012-05-12,0.0,2012,5,May/12
2012-05-13,0.0,2012,5,May/12
2012-05-14,0.0,2012,5,May/12
2012-05-15,21.886196285191144,2012,5,May/12
2012-05-16,8.545144702064718,2012,5,May/12
2012-05-17,0.0,2012,5,May/12
2012-05-18,0.0,2012,5,May/12
2012-05-19,0.0,2012,5,May/12
2012-05-20,4.836951437601546,2012,5,May/12
2012-05-21,0.0,2012,5,May/12
2012-05-22,12.766671106828394,2012,5,May/12
2012-05-23,0.0,2012,5,May/12
2012-05-24,19.50414014463529,2012,5,May/12
2012-05-25,0.0,2012,5,May/12
2012-05-26,0.0,2012,5,May/12
2012-05-27,0.0,2012,5,May/12
2012-05-28,5.370089803588946,2012,5,May/12
2012-05-29,29.7,2012,5,May/12
2012-05-30,29.7,2012,5,May/12
2012-05-31,20.704731077347684,2012,5,May/12
2012-06-01,10.317005450288947,2012,6,Jun/12
2012-06-02,0.0,2012,6,Jun/12
2012-06-03,0.0,2012,6,Jun/12
2012-06-04,2.3606852159429157,2012,6,Jun/12
2012-06-05,3.352736935685434,2012,6,Jun/12
2012-06-06,0.0,2012,6,Jun/12
2012-06-07,8.327224244067619,2012,6,Jun/12
2012-06-08,0.0,2012,6,Jun/12
2012-06-09,9.794750951211105,2012,6,Jun/12
2012-06-10,0.0,2012,6,Jun/12
2012-06-11,0.0,2012,6,Jun/12
2012-06-12,9.833848356117294,2012,6,Jun/12
2012-06-13,0.0,2012,6,Jun/12
2012-06-14,0.0,2012,6,Jun/12
2012-06-15,0.0,2012,6,Jun/12
2012-06-16,4.888676747631061,2012,6,Jun/12
2012-06-17,21.3,2012,6,Jun/12
2012-06-18,3.6553763739728375,2012,6,Jun/12
2012-06-19,0.0,2012,6,Jun/12
2012-06-20,0.0,2012,6,Jun/12
2012-06-21,9.65268348119008,2012,6,Jun/12
2012-06-22,10.77863556603801,2012,6,Jun/12
2012-06-23,0.0,2012,6,Jun/12
2012-06-24,21.3,2012,6,Jun/12
2012-06-25,19.513229569160856,2012,6,Jun/12
2012-06-26,0.0,2012,6,Jun/12
2012-06-27,0.0,2012,6,Jun/12
2012-06-28,1.5758125729255794,2012,6,Jun/12
2012-06-29,1.2208396643117747,2012,6,Jun/12
2012-06-30,21.3,2012,6,Jun/12
2012-07-01,0.0,2012,7,Jul/12
2012-07-02,0.0,2012,7,Jul/12
2012-07-03,17.25,2012,7,Jul/12
2012-07-04,0.0,2012,7,Jul/12
2012-07-05,6.619583296180333,2012,7,Jul/12
2012-07-06,0.0,2012,7,Jul/12
2012-07-07,0.0,2012,7,Jul/12
2012-07-08,0.0,2012,7,Jul/12
2012-07-09,0.0,2012,7,Jul/12
2012-07-10,0.0,2012,7,Jul/12
2012-07-11,17.25,2012,7,Jul/12
2012-07-12,0.0,2012,7,Jul/12
2012-07-13,0.0,2012,7,Jul/12
2012-07-14,13.192522201235322,2012,7,Jul/12
2012-07-15,0.0,2012,7,Jul/12
2012-07-16,0.0,2012,7,Jul/12
2012-07-17,3.7933157769931154,2012,7,Jul/12
2012-07-18,0.0,2012,7,Jul/12
2012-07-19,6.472162825413724,2012,7,Jul/12
2012-07-20,0.0,2012,7,Jul/12
2012-07-21,9.722121175659433,2012,7,Jul/12
2012-07-22,0.0,2012,7,Jul/12
2012-07-23,0.0,2012,7,Jul/12
2012-07-24,0.0,2012,7,Jul/12
2012-07-25,0.0,2012,7,Jul/12
2012-07-26,0.0,2012,7,Jul/12
2012-07-27,0.0,2012,7,Jul/12
2012-07-28,0.818303992817598,2012,7,Jul/12
2012-07-29,0.0,2012,7,Jul/12
2012-07-30,16.213177515356087,2012,7,Jul/12
2012-07-31,0.0,2012,7,Jul/12
2012-08-01,10.788430086117344,2012,8,Aug/12
2012-08-02,0.0,2012,8,Aug/12
2012-08-03,0.0,2012,8,Aug/12
2012-08-04,9.36311856387523,2012,8,Aug/12
2012-08-05,0.0,2012,8,Aug/12
2012-08-06,0.0,2012,8,Aug/12
2012-08-07,0.0,2012,8,Aug/12
2012-08-08,0.0,2012,8,Aug/12
2012-08-09,0.0,2012,8,Aug/12
2012-08-10,6.774923439384667,2012,8,Aug/12
2012-08-11,13.593778165624038,2012,8,Aug/12
2012-08-12,0.0,2012,8,Aug/12
2012-08-13,0.0,2012,8,Aug/12
2012-08-14,0.0,2012,8,Aug/12
2012-08-15,0.0,2012,8,Aug/12
2012-08-16,13.799999999999999,2012,8,Aug/12
2012-08-17,2.848018408234833,2012,8,Aug/12
2012-08-18,0.0,2012,8,Aug/12
2012-08-19,0.0,2012,8,Aug/12
2012-08-20,0.0,2012,8,Aug/12
2012-08-21,0.0,2012,8,Aug/12
2012-08-22,0.0,2012,8,Aug/12
2012-08-23,11.373284444057504,2012,8,Aug/12
2012-08-24,0.0,2012,8,Aug/12
2012-08-25,9.836731173179723,2012,8,Aug/12
2012-08-26,0.0,2012,8,Aug/12
2012-08-27,6.262165073407605,2012,8,Aug/12
2012-08-28,13.799999999999999,2012,8,Aug/12
2012-08-29,0.0,2012,8,Aug/12
2012-08-30,13.799999999999999,2012,8,Aug/12
2012-08-31,0.0,2012,8,Aug/12
2012-09-01,0.0,2012,9,Sep/12
2012-09-02,0.0,2012,9,Sep/12
2012-09-03,0.0,2012,9,Sep/12
2012-09-04,0.0,2012,9,Sep/12
2012-09-05,4.583225326195683,2012,9,Sep/12
2012-09-06,0.0,2012,9,Sep/12
2012-09-07,0.0,2012,9,Sep/12
2012-09-08,6.1401875868466105,2012,9,Sep/12
2012-09-09,0.0,2012,9,Sep/12
2012-09-10,10.2,2012,9,Sep/12
2012-09-11,0.0,2012,9,Sep/12
2012-09-12,0.0,2012,9,Sep/12
2012-09-13,0.0,2012,9,Sep/12
2012-09-14,10.2,2012,9,Sep/12
2012-09-15,0.0,2012,9,Sep/12
2012-09-16,5.9257788846693416,2012,9,Sep/12
2012-09-17,7.986916672966085,2012,9,Sep/12
2012-09-18,8.367080948893912,2012,9,Sep/12
2012-09-19,0.0,2012,9,Sep/12
2012-09-20,0.0,2012,9,Sep/12
2012-09-21,5.885407749536711,2012,9,Sep/12
2012-09-22,3.269824513914351,2012,9,Sep/12
2012-09-23,0.0,2012,9,Sep/12
2012-09-24,0.0,2012,9,Sep/12
2012-09-25,2.665272545609245,2012,9,Sep/12
2012-09-26,9.682445896808469,2012,9,Sep/12
2012-09-27,0.0,2012,9,Sep/12
2012-09-28,0.0,2012,9,Sep/12
2012-09-29,0.0,2012,9,Sep/12
2012-09-30,0.0,2012,9,Sep/12
2012-10-01,0.0,2012,10,Oct/12
2012-10-02,0.0,2012,10,Oct/12
2012-10-03,0.0,2012,10,Oct/12
2012-10-04,0.0,2012,10,Oct/12
2012-10-05,3.155814854903479,2012,10,Oct/12
